,0
1319,3969.94860112031
1320,3914.476692213826
1321,4239.384975885396
1322,3971.186093846908
1323,4393.914773562636
1324,4286.109039828903
1325,4584.623863197776
1326,4005.758508586445
1327,4047.3359852176823
1328,4142.629544389821
1329,4479.925804468858
1330,4129.086066712811
1331,3920.126020062108
1332,4134.049135446843
1333,3909.2077571667087
1334,3801.514479489315
1335,4336.305307372131
1336,4313.455229747215
1337,4084.5580758457772
1338,3914.946865035661
1339,3923.472250122015
1340,3858.871231741966
1341,3832.126967889634
1342,3869.438214044386
1343,4212.315449386691
1344,3657.2015923790095
1345,4464.26803999303
1346,3949.8759645236178
1347,4296.947700458575
1348,3992.006293819096
1349,4128.3994155718965
1350,4110.240908912043
1351,4363.360941725672
1352,3942.0067342056373
1353,4191.188200528598
1354,4067.552165384018
1355,4229.127558047586
1356,3767.461964209777
1357,3942.6632251236506
1358,3739.7527263226975
1359,3826.1784223025734
1360,3866.015583284829
1361,4081.9587371718926
1362,3824.3777943056966
1363,4090.174117277784
1364,4325.713537882324
1365,3899.1482554795757
1366,3890.8726661792043
1367,4209.1950135293755
1368,4211.348733470071
1369,4123.279944088393
1370,4164.524672009256
1371,4115.492236300307
1372,3952.449680863615
1373,4130.539472212314
1374,4183.106356360755
1375,4098.997714963386
1376,4035.5016025302893
1377,4339.908022395221
1378,4002.7775781269356
1379,3689.0633255803295
1380,3959.939080557924
1381,4071.0677772359213
1382,4054.5534624779248
1383,4128.201261577607
1384,4118.906880834116
1385,4269.071689517343
1386,4336.516232077538
1387,4150.040744594979
1388,3747.270829481249
1389,3902.8064625625216
1390,4324.623092354489
1391,3854.958123304463
1392,3890.443546397086
1393,4425.0632571963015
1394,3740.6728518057107
1395,4460.2232659107085
1396,4240.6037639074775
1397,3992.3456886202553
1398,4067.5612690148637
1399,4202.704568583511
1400,3948.2727180512315
1401,4231.484836403117
1402,3935.4138504529446
1403,3819.166419839296
1404,4369.752945718397
1405,4531.050011360833
1406,4486.157863964381
1407,4412.976351750522
1408,3679.574106759612
1409,3589.9752365134373
1410,4084.124307146387
1411,4180.7436818693595
1412,4165.019987967018
1413,3799.592643255022
1414,4477.029215429648
1415,4276.332947456738
1416,3731.882973078192
1417,4376.009559963562
1418,4237.475561330135
1419,4045.601588851856
1420,4057.8439187604054
1421,3629.20183626396
1422,3891.409818661315
1423,4543.9856519716905
1424,4411.198532100462
1425,4178.754078153198
1426,4062.7744542298947
1427,4144.441582097391
1428,3639.355466948976
1429,3529.0477455271175
1430,4062.812505815592
1431,4146.339020715223
1432,4314.552840918557
1433,4382.695564845497
1434,4516.756609229407
1435,4794.053825806255
1436,4402.885571936745
1437,4321.072155812752
1438,4436.5340546453735
1439,4246.609798430138
1440,3990.1067855255224
1441,4111.8158932356455
1442,3756.696403672221
1443,3483.7292953375904
1444,3920.376381777205
1445,3832.3675245691693
1446,3927.241895165089
1447,4001.2981485663413
1448,4097.605457000467
1449,3957.22379474388
1450,4022.197091145468
1451,4371.205313254783
1452,4441.456742220846
1453,4130.379664382274
1454,3787.395148012428
1455,3778.1866105987388
1456,3836.4369338434753
1457,3861.271938616653
1458,3868.909583456041
1459,3477.347301207607
1460,3706.3297113040444
1461,3616.753686497534
1462,3541.9668209507745
1463,3923.0403318598633
1464,3481.531569360024
1465,3877.156979941491
1466,4038.488996576453
1467,4654.617946760087
1468,4459.0229198591605
1469,3956.9033955008044
1470,4498.428512501735
1471,4021.9636083439846
1472,4378.00932542571
1473,4160.548347712946
1474,4388.785744847709
1475,4585.661819621253
1476,4631.384454956706
1477,3820.6071176165706
1478,4185.12733887037
1479,4138.750774598899
1480,3868.4087695150183
1481,3768.926854177193
1482,4127.034318528134
1483,3717.45309135691
1484,4061.915654537818
1485,4286.773250921775
1486,3835.768051877015
1487,3995.309391645167
1488,3896.167343846305
1489,3745.0232345825016
1490,3829.8868137493555
1491,3933.074941183905
1492,3981.91788848281
1493,3832.1619168719126
1494,3937.220127520798
1495,3756.768796359425
1496,3807.3791454166485
1497,3714.3991056936284
1498,3597.783500459379
1499,3583.571725948371
1500,4346.827720542762
1501,4159.730586435155
1502,4204.157444449822
1503,3859.2035693956177
1504,3890.3154136659086
1505,4140.5264242633
1506,4252.416029067197
1507,4305.800624374305
1508,3826.3044546389533
1509,3932.078052670601
1510,4045.9282580513045
1511,3881.6070778001604
1512,3855.3749726172987
1513,3890.893402989772
1514,4201.334683755738
1515,4198.640817808499
1516,4066.9054381236538
1517,4349.226476821557
1518,4157.045454615631
1519,4249.437934845024
1520,4447.745507449853
1521,3941.5041328895913
1522,3966.633274755336
1523,3961.193253914351
1524,3947.6320115291737
1525,4307.291689002508
1526,4442.5947902750395
1527,4022.1586950277974
1528,4446.9981619227965
1529,4449.688091439995
1530,4624.318213306729
1531,4279.023084426486
1532,3859.4482002658906
1533,4232.392415714034
1534,4338.297474168498
1535,4174.48567267294
1536,4126.530799393918
1537,4224.000430648052
1538,4197.937508977555
1539,4414.882953850349
1540,4128.7427839205375
1541,3902.6127952346483
1542,3820.9346907272384
1543,4100.498854249763
1544,3755.368536179688
1545,3980.480029686249
1546,3725.6609521531063
1547,4140.513318853034
1548,3915.321114672867
1549,3806.316849186145
1550,3867.6005350603973
1551,4163.023519798465
1552,4252.259447171087
1553,3720.364357544678
1554,4193.938399219828
1555,3916.0545184395414
1556,3594.6341145630363
1557,3563.0198755220836
1558,4270.885973690931
1559,3929.7570964346332
1560,4385.654724937427
1561,3844.3794494855742
1562,3813.0937527782007
1563,3972.386528353204
1564,4144.943803418827
1565,3703.38953714693
1566,3997.733511482606
1567,3840.601773938371
1568,3918.9984719839094
1569,4192.358311844438
1570,4215.09238898436
1571,3853.2194410504953
1572,3732.910359291094
1573,3472.494649533405
1574,3788.921929907332
1575,3764.6285767312997
1576,3491.7454509825566
1577,3439.1045163195517
1578,3949.5567703133156
1579,4126.15687970505
1580,4469.061966381027
1581,3932.020959206916
1582,4293.8220456377385
1583,4281.654550193905
1584,3940.5520271793685
1585,3731.213121555159
1586,3856.2069271737355
1587,4152.0923628106775
1588,3888.4558136518954
1589,3956.0488462938074
1590,4244.808400622489
1591,4052.650586946228
1592,4169.178369179384
1593,4221.073444980109
1594,3976.97353194871
1595,3915.5000147083565
1596,3633.72045702955
1597,4231.1052985819915
1598,4357.623392858379
1599,4371.987372453452
1600,4044.2941394482345
1601,4299.694096152466
1602,4466.623325255796
1603,3753.257696477629
1604,4114.334232460311
1605,4393.289902457367
1606,4100.4983241808895
1607,4243.150748373819
1608,4057.0114267240615
1609,4182.725604419901
1610,4252.5835597892965
1611,4349.74483846554
1612,4137.48326855245
1613,4198.602936820828
1614,3755.7560023362084
1615,3940.853172902272
1616,3690.774667389418
1617,4137.963763148424
1618,3733.470909884162
1619,4608.46759544674
1620,4388.665347625612
1621,4256.023134690478
1622,3996.058234462662
1623,4035.95037281221
1624,3947.9610953512956
1625,4050.6447201911988
1626,5268.323853002796
1627,4566.101900403048
1628,4103.490051330004
1629,4337.809250948709
1630,4146.590821293561
1631,3787.637152026652
1632,3992.533291883221
1633,3632.1601026923904
1634,4337.008860053871
1635,3685.323445382562
1636,4119.0377178214985
1637,3765.111599285365
1638,4029.502915688413
1639,3908.109977187196
1640,3862.582012043982
1641,3509.969752657862
1642,4196.346232309772
1643,3642.312639922152
1644,3908.21235819712
1645,4358.117382574097
1646,4254.760126945634
1647,3900.6236454730497
1648,4051.8348934229425
1649,3956.3282010335633
1650,3942.6189130055473
1651,4062.17755633892
1652,3686.331054063592
1653,3884.311156706579
1654,3641.9724371753005
1655,3986.5901868382903
1656,4305.186728733826
1657,3670.106531976099
1658,4109.7022005261515
1659,3725.098672186266
1660,4441.8536080465165
1661,4388.944492062641
1662,3814.9585841809226
1663,4263.66919305419
1664,4265.269162334627
1665,4169.919556384301
1666,4487.689793890213
1667,4311.82388789833
1668,4578.622760077569
1669,4260.092201384603
1670,4308.908314031807
1671,4262.204595549954
1672,4186.177985054998
1673,3561.395458926745
1674,4276.7421027750825
1675,4231.565279819197
1676,3940.855427766268
1677,3957.506381000638
1678,3696.966369755978
1679,4305.142039580787
1680,3912.6797345446066
1681,3772.839298085248
1682,3647.3748855963945
1683,4313.781679190854
1684,3974.217116407995
1685,4127.275762534378
1686,3985.4997158351625
1687,3765.9303777927475
1688,3824.165210588724
1689,3575.8870127592622
1690,3727.2228605579953
1691,3695.5493853913385
1692,3874.4500156159074
1693,4188.86607350505
1694,3938.219320681819
1695,3619.6212333140666
1696,3624.353546250768
1697,3550.455848019258
1698,3912.675212379083
1699,3655.173272568811
1700,4367.932730438171
1701,3798.832940878402
1702,4165.246521624476
1703,4190.30189881627
1704,3244.602269116813
1705,4143.16915370063
1706,4355.072977443564
1707,3969.1735448152176
1708,4004.9555662747507
1709,4413.747715556974
1710,4391.78530336141
1711,4193.603481308477
1712,3670.4451969525207
1713,3567.858358118451
1714,4239.130196808939
1715,4216.781229391487
1716,3939.115647257219
1717,3651.973567658364
1718,4310.228910985183
1719,4339.605448542063
1720,4288.5278433318435
1721,4139.257673477168
1722,3956.4510807701627
1723,4137.111541345389
1724,3808.947555841706
1725,3775.5808441005174
1726,3588.4600663959764
1727,3393.2854101084927
1728,3707.113796131013
1729,3451.0964682627596
1730,3402.2337634944615
1731,3692.0957497325107
1732,3644.843724101827
1733,3541.206936436154
1734,3529.0810100710187
1735,3593.5193425402144
1736,3841.012988433274
1737,4054.6828065766176
1738,4061.523106475192
1739,3691.812475508809
1740,3759.6385239719184
1741,4020.002400106833
1742,3768.98576221708
1743,3832.1048625703484
1744,3932.5726689581015
1745,3989.447066381196
1746,4080.622622367958
1747,3786.945766079253
1748,3742.0521560742945
1749,3939.6923018632997
1750,3908.6213458120333
1751,4001.7757883601234
1752,3949.2682268382705
1753,3997.8006422397693
1754,4153.109285504543
1755,3803.4792522908474
1756,3941.9935199648007
1757,3039.9415727929545
1758,3837.6012358299777
1759,3940.6247678955297
1760,3915.4806301367917
1761,4108.77613727024
1762,4116.255700612148
1763,4035.8164009972043
1764,4083.412893774862
1765,4380.268302836148
1766,3604.4955378646946
1767,3947.797313902312
1768,3352.365698258296
1769,3429.6082926009794
1770,4052.222275449226
1771,4010.9566156122164
1772,4068.6405141105593
1773,4086.4876659058136
1774,3638.3982897742553
1775,4076.0047092839727
1776,4064.9563405545923
1777,4031.9883393089367
1778,4020.1068814271584
1779,4337.97641386255
1780,3890.3487003920163
1781,3735.689214817793
1782,3775.0973804691967
1783,3893.0941321950777
1784,3827.017828846967
1785,3828.30104091062
1786,4061.8419047618563
1787,4040.8478477948975
1788,3646.973993071094
1789,3980.5077319954503
1790,4054.6847313470907
1791,4096.3163377819055
1792,3847.876987442416
1793,4096.641055426339
1794,3872.627572354918
1795,3910.6669421244214
1796,3870.685619878457
1797,3718.1898137189746
1798,3938.3810569312413
1799,3865.139783362265
1800,3735.5936580806047
1801,3734.0565303871717
1802,3780.0133959731675
1803,3711.468807691698
1804,4082.3604733468837
1805,3827.3994863069256
1806,3644.111613791496
1807,4039.391357013903
1808,4248.098934735568
1809,3595.7138435331753
1810,3860.2213581512206
1811,3789.8626709230675
1812,3746.749339867701
1813,3570.943692267814
1814,3428.4029936726765
1815,3626.989814947505
1816,3256.8055505050374
1817,3688.638912032491
1818,3467.842890141094
1819,3387.4532097118145
1820,3686.231908964288
1821,3609.0665014724505
1822,3872.456719802056
1823,3784.3968253826824
1824,3710.6182299016873
1825,3876.9741236555874
1826,3836.1797279876273
1827,3912.7989469438785
1828,4483.984282439329
1829,4271.310634326486
1830,3662.8888691966577
1831,4145.830587502518
1832,4117.961782707374
1833,4360.596299041257
1834,3975.6360469682904
1835,4068.080031505955
1836,3905.158152497429
1837,4396.273040736082
1838,3901.6844213056474
1839,4106.003024771491
1840,4059.984714647302
1841,4481.666269223243
1842,4124.358102387831
1843,3997.009329073273
1844,4140.583883412774
1845,4172.4273987045835
1846,4278.472711407453
1847,4019.9315731304737
1848,4167.008303119896
1849,4476.962964606043
1850,4250.147136535861
1851,4356.28590521717
1852,4737.830008341471
1853,4241.149839014834
1854,4348.237806117309
1855,4037.959503983571
1856,4229.941295428351
1857,4210.301179331337
1858,3436.4959863397826
1859,4226.964386956264
1860,4045.8919291157204
1861,3623.1346320146104
1862,4105.194216364714
1863,4134.912217626873
1864,3751.2540680481816
1865,4017.970626856017
1866,4297.312678834346
1867,4177.386282717348
1868,4202.234283740154
1869,4196.024228556811
1870,4385.459948835635
1871,4412.125788692019
1872,4295.53533394019
1873,4146.903792041739
1874,4281.76112194023
1875,4058.743751757783
1876,4105.900500227872
1877,4112.531141638783
1878,4025.335898108433
1879,3801.092076427279
1880,4062.5122009537376
1881,4082.796629563234
1882,3581.7357719022375
1883,3808.6639351305334
1884,4175.109413620797
1885,3836.4423403700794
1886,4102.465259160355
1887,4047.1948885495026
1888,3938.464966347492
1889,3889.1228092764404
1890,3861.1400977020603
1891,3844.2536250524145
1892,4067.9517967599654
1893,3957.937004719506
1894,4310.059708980911
1895,4119.556770101743
1896,4129.538270112243
1897,3929.9760789928723
1898,4123.118478794944
1899,3951.22278278551
1900,4098.072073846298
1901,3805.023734807105
1902,3735.729537217597
1903,3925.2425202487657
1904,4105.508935204261
1905,4107.708904681452
1906,3968.388635894642
1907,3938.2703623194
1908,3959.846219737118
1909,4024.419754525297
1910,3328.9112098041405
1911,3770.581093775788
1912,3869.48473624879
1913,3946.563880217618
1914,4134.993407329837
1915,3805.455271583325
1916,3856.289186332582
1917,3996.459850890716
1918,4256.008706855871
1919,4179.999533953282
1920,4133.367653578955
1921,4166.570111268984
1922,4265.563757093146
1923,4245.737605302017
1924,4218.938403065747
1925,4206.351900072768
1926,4184.70735003417
1927,3814.0464746363136
1928,4145.951730011216
1929,3717.218675165973
1930,3736.4392849599626
1931,3586.1909885786868
1932,4226.477598972748
1933,4191.694014816409
1934,4035.0057815968757
1935,3860.32674968812
1936,3923.377263023057
1937,3981.528946675655
1938,4139.9668512697035
1939,4056.169297360296
1940,3882.894215081151
1941,4130.536300693864
1942,3794.0783094029057
1943,4280.243915438518
1944,4249.28591925606
1945,4199.218882491195
1946,4368.340870153019
1947,4370.806257632965
1948,4184.976403829362
1949,4329.240617015603
1950,4156.972931090444
1951,3923.5422617800596
1952,3813.6555792004965
1953,4017.6757423123568
1954,4074.014647632226
1955,3658.8929987382735
1956,4192.597735129435
1957,4183.06666031995
1958,4036.786286465791
1959,3225.829938516161
1960,3831.9807976827688
1961,3953.7975397264872
1962,3264.04340967946
1963,3929.937969406108
1964,3808.770856169514
1965,3729.0409663074483
1966,3803.891832259684
1967,3992.01963326883
1968,3903.5803284206822
1969,3852.519220267146
1970,4066.8169305610572
1971,4003.122225257631
1972,3846.667061789434
1973,3608.1626734037327
1974,3815.128595545812
1975,3724.2273272319007
1976,4194.201321975176
1977,4017.3783186239316
1978,3951.0362135812347
1979,4089.6555904737215
1980,3935.561091212681
1981,4133.091418559337
1982,3791.4577922608405
1983,3874.447142066756
1984,4010.6772409595565
1985,4030.995901396712
1986,3882.634825344976
1987,4000.7083715863673
1988,3995.101247549269
1989,4136.74428596361
1990,3773.0454802586723
1991,3609.5600927010387
1992,3638.8953564918115
1993,3790.0446065868628
1994,3284.733158537954
1995,3853.05170995599
1996,4354.140278384634
1997,4048.9702058140047
1998,3910.874206519504
1999,3962.3281955875495
2000,3905.687674302807
2001,3621.652048842958
2002,4478.971363918883
2003,4343.9911620869225
2004,4254.602953668815
2005,4018.8118566016647
2006,4174.320306586142
2007,4161.802412571635
2008,4248.807021216939
2009,4315.053080147572
2010,4231.570529604254
2011,3979.4900018395238
2012,4225.889982448187
2013,4299.862253558669
2014,4361.41792377857
2015,4204.45420979461
2016,4434.181500251549
2017,4071.3623718089766
2018,4422.825818769734
2019,4077.110750700295
2020,4423.201467104677
2021,3994.1125838121193
2022,4182.643021910051
2023,4182.951471161823
2024,4111.638034059085
2025,3939.6802456869273
2026,3709.674634746166
2027,4106.038073793257
2028,3874.0759762489934
2029,4141.51526656078
2030,4120.641547845763
2031,3879.8939475177044
2032,3956.1834299257416
2033,3951.0879136179083
2034,3755.6324329787494
2035,3529.5544798281253
2036,4058.843366197532
2037,3865.6994076969163
2038,4310.361530969987
2039,4347.69557778954
2040,4042.8155719051783
2041,4059.406700462326
2042,4041.3347203561984
2043,3376.7247681334366
2044,3770.0693723253034
2045,4402.718881721194
2046,4309.800121279932
2047,3836.560580005812
2048,3761.387450694375
2049,4302.617160591484
2050,4176.0637413217155
2051,4279.376239968613
2052,3727.993684607857
2053,3934.010183303074
2054,4438.4010665101505
2055,4134.460593981918
2056,3969.2595443080827
2057,3853.0756689653376
2058,4009.358931977081
2059,4023.3628471242846
2060,4071.351172684668
2061,4634.335361013275
2062,3730.050639734769
2063,4176.198027217253
2064,3771.6562291056307
2065,4471.086764371705
2066,3484.401750994542
2067,4207.462618206271
2068,3687.931980738086
2069,4273.6441185268
2070,4407.64660285856
2071,3679.968847928064
2072,3733.4543328124787
2073,3543.1444900788792
2074,3740.0350485834415
2075,4384.586164923076
2076,3971.9689486179236
2077,3821.161473360434
2078,3392.9355090348427
2079,4106.12624346088
2080,3834.974667589171
2081,4221.402871874068
2082,3611.335764273656
2083,4123.916463991267
2084,4104.270813667491
2085,4498.234660157585
2086,4256.34223614157
2087,3975.99177120507
2088,4386.246170466955
2089,4402.334529212156
2090,4222.816642403649
2091,3864.1366732858423
2092,3888.568163566963
2093,3558.4420725520554
2094,4160.5437469431145
2095,3855.701921484188
2096,4242.5908532290705
2097,4183.740216044511
2098,4043.162492857931
2099,3832.6180887968108
2100,4642.860803378262
2101,4105.003211676506
2102,4013.457410597349
2103,3823.196651335521
2104,4094.540019624128
2105,4242.501488154534
2106,4258.9134963826655
2107,4344.720124949399
2108,4250.541656659017
2109,4360.8125182359145
2110,4045.457798804033
2111,4430.176383180955
2112,4411.721635837812
2113,3885.9829837055163
2114,4044.2460803861695
2115,3841.779569781782
2116,3935.283409781241
2117,3806.7261470203703
2118,3762.0007570032526
2119,3943.2841747790344
2120,4180.585111213519
2121,3878.7606960138937
2122,4036.8854918666
2123,3859.3515563443325
2124,4020.696662637288
2125,4024.9401014762443
2126,4479.969701034304
2127,3633.9469128747637
2128,3753.359198781889
2129,4167.893000751545
2130,3862.337044403413
2131,3851.86836349017
2132,4424.1434820361965
2133,4611.42307802613
2134,4552.904462008884
2135,3726.3085381141927
2136,3811.185114091235
2137,3534.7571662671126
2138,4084.8509889990246
2139,3828.841855142857
2140,4071.8893273247677
2141,4061.7911289502545
2142,3619.5495808814085
2143,3935.321743782036
2144,4076.1895314772437
2145,3816.1276068484653
2146,3862.466994796553
2147,4219.871783284676
2148,4185.1253008473495
2149,4155.039741099272
2150,4148.879616460244
2151,4050.106185788135
2152,3872.4258473191985
2153,4125.54719805092
2154,4164.652889163155
2155,3993.930798843825
2156,4041.9362313266197
2157,4266.889543782143
2158,3724.64394542212
2159,4133.280381145812
2160,3767.0869603332058
2161,4563.7803158469505
2162,4208.447550662464
2163,3933.2827264947846
2164,3973.9578760028116
2165,4180.982890461766
2166,4170.319605051879
2167,3861.529198660125
2168,4100.373875203266
2169,3551.211042194147
2170,3954.2734398555413
2171,4056.516746082754
2172,3599.201284491536
2173,4405.1148440153065
2174,4507.853748551219
2175,4611.549900721091
2176,3983.1627299628544
2177,4268.509383756804
2178,4195.93125590413
2179,3681.7570682404935
2180,3957.0296619812916
2181,4228.4107568288
2182,4215.233765068413
2183,4268.365167513066
2184,4518.818480908206
2185,4215.513231628339
2186,4126.960794902542
2187,3960.8644287763345
2188,4169.398648286506
2189,4311.324674832038
2190,3655.4046692673373
2191,3886.459579001331
2192,3817.830271288616
2193,4226.8939250795975
2194,4127.461826595899
2195,3919.569198172263
2196,4409.341580772567
2197,4242.766149262041
2198,4332.592293176147
2199,3781.178730627268
2200,4131.498411310527
2201,4094.2977737313677
2202,4200.504359536618
2203,3506.7582549128456
2204,4283.652711640174
2205,4019.7608894090645
2206,3967.161842360413
2207,3705.069514195462
2208,4159.074035804795
2209,4305.132121668208
2210,4011.130038952324
2211,4200.113779051343
2212,4109.654180393023
2213,3990.972696316009
2214,3905.342915154114
2215,3850.1759674052037
2216,3629.852598049324
2217,4418.661651903751
2218,4301.421098793937
2219,4154.939746464375
2220,3991.3795819459397
2221,4317.490169732451
2222,4293.827234332375
2223,4405.589064413595
2224,4266.321075849848
2225,4258.144122025523
2226,4387.536883785408
2227,4021.17558592125
2228,3846.13402208771
2229,4109.740082539472
2230,4265.23669069539
2231,3798.857680028073
2232,3758.209617400769
2233,3805.2850724845994
2234,4043.0381417866392
2235,3558.167710589179
2236,3772.7358898419598
2237,3528.3714830118543
2238,3559.2872603603464
2239,3921.900837439308
2240,3860.5681347655254
2241,3844.6229409170655
2242,4292.620222811478
2243,3734.702678646213
2244,3868.179369861492
2245,4310.762020052571
2246,4486.766591350179
2247,4312.87880578894
2248,4609.494447620304
2249,3965.15500657036
2250,3334.02846113779
2251,4202.583671314312
2252,4199.546400994169
2253,4421.14649616458
2254,4013.581048402648
2255,3953.480542923086
2256,3931.0112136369085
2257,3908.065941599626
2258,3931.3314819738143
2259,4051.2136576860294
2260,4431.491788432413
2261,3861.9871762653033
2262,3922.2879805751654
2263,3819.896558577649
2264,4342.851663333315
2265,3895.5132076614645
2266,3740.463872676788
2267,4448.24492834559
2268,4163.052606940342
2269,4254.6965031832715
2270,4105.255776610344
2271,4083.655565832137
2272,4100.218955310853
2273,4455.877242710967
2274,4293.143200284418
2275,4352.521684520309
2276,4351.490979595623
2277,3903.258414705577
2278,3652.7626052537435
2279,4466.644999167336
2280,4310.445573496914
2281,4309.775402526971
2282,4065.9057775500605
2283,4091.739772412411
2284,3852.522886090831
2285,4163.015391217761
2286,3829.8552701373137
2287,3859.3341371796582
2288,4038.9116953464877
2289,4161.790176579277
2290,4146.725176946672
2291,3982.1022824963215
2292,4528.864754987153
2293,4124.281784206938
2294,3978.588117444522
2295,3828.611173377952
2296,3933.0707054385916
2297,4170.555588678576
2298,4059.2865720221203
2299,4143.234798094858
2300,3580.9544741265895
2301,3866.352189110979
2302,3775.6449940153752
2303,4547.48506657331
2304,4189.639666390971
2305,4664.279949924725
2306,4454.941389056223
2307,4347.856531881407
2308,4203.152067016302
2309,4429.82368063274
2310,4147.033074073207
2311,4481.828071991188
2312,4107.320019988125
2313,3713.8084587808644
2314,4304.0210896450335
2315,4117.24810199068
2316,3868.308937949403
2317,4008.3611859416205
2318,4050.5180342344456
2319,3845.584657554741
2320,4154.0499015156265
2321,3841.670441320598
2322,4434.988575600228
2323,4000.869549149431
2324,3716.6000536015
2325,4052.5723420727577
2326,4418.169354676838
2327,4290.792276829597
2328,4327.09346731131
2329,3842.509522703839
2330,4319.00377459624
2331,3853.029650889447
2332,4000.9115774271186
2333,4026.322555806201
2334,4202.605829837063
2335,4225.633678313303
2336,4300.465800256268
2337,4271.083300646094
2338,4065.329850818239
2339,3900.5270768340997
2340,3823.845571141214
2341,4092.0563484913573
2342,4179.889043463987
2343,3829.4072403618097
2344,4034.939725773852
2345,3725.903223552063
2346,3615.870195979214
2347,4066.8997816153005
2348,3922.0998121545863
2349,4068.4097641493345
2350,4336.524932745275
2351,4209.684931696676
2352,4270.12829239362
2353,3989.5936685896413
2354,4136.599998299871
2355,3835.492340159386
2356,3897.9629777526948
2357,4310.88271561105
2358,4449.619837586644
2359,4379.632816593924
2360,3714.4243446832115
2361,3921.9451516917516
2362,3700.851194838954
2363,3962.128105709424
2364,4187.066746128817
2365,4432.119669206384
2366,3848.5963416765294
2367,3937.1589871361957
2368,4050.49016063457
2369,4477.321635029673
2370,4129.372752806256
2371,4175.265457087285
2372,4117.416043848299
2373,4133.673298855454
2374,4617.635992512719
2375,4289.113866067064
2376,3719.1688276206596
2377,4127.713894056096
2378,5353.852168825026
2379,4221.970483613764
2380,4485.325923429036
2381,4252.640927265784
2382,4581.95542311246
2383,4535.392083861916
2384,4321.237157934063
2385,4039.4679356615275
2386,4541.795817407796
2387,4619.865023018179
2388,4043.4922762650717
2389,3997.9161930230694
2390,3744.6652398448987
2391,4618.8276108129685
2392,4682.992491654583
2393,4443.7433228606915
2394,3862.7925881942674
2395,4287.007811359001
2396,4102.709057209529
2397,4103.377509431712
2398,3818.516991926799
2399,4263.401878513052
2400,4241.863736479892
2401,4404.574394643489
2402,4113.600016496429
2403,4302.003599191226
2404,4320.73242540259
2405,3996.4724106103286
2406,4408.950614511796
2407,4038.172967054751
2408,3667.768922797465
2409,4046.7875979967307
2410,4110.52411254128
2411,4189.431801904902
2412,4083.1496207873897
2413,4015.5162594168823
2414,3893.7688727262853
2415,3978.1076090724523
2416,3670.802337368717
2417,4274.027448291266
2418,3649.1100312913186
2419,3833.357919826425
2420,3768.348402393678
2421,3553.132854633407
2422,3817.554516484734
2423,4013.9129986292883
2424,4046.3125432501947
2425,4221.102119445282
2426,4182.649306119645
2427,3883.2863782023933
2428,3919.6382201201523
2429,4084.734755637555
2430,3750.798371805353
2431,3677.431610163282
2432,3936.3000846311033
2433,3885.213861411741
2434,3969.6238264608546
2435,3841.9521035728776
2436,3953.69633169139
2437,3997.747056675416
2438,3967.4441194504875
2439,4170.769923762364
2440,4771.607773368417
2441,4198.755538979266
2442,3737.4450404736112
2443,3961.0801113734174
2444,3941.711197677833
2445,4454.629324473983
2446,4374.744175951773
2447,4116.772708145741
2448,4027.5301040511895
2449,3749.881891614808
2450,4367.8757335400915
2451,4156.1972588058015
2452,4387.257915733897
2453,4160.226051483747
2454,3686.5485180611395
2455,3928.5077622116632
2456,4083.4050649280352
2457,3896.489449372481
2458,3988.232850333471
2459,3762.8050397811858
2460,3447.648726440931
2461,3872.871107834835
2462,4190.108893379217
2463,4403.445952437633
2464,4372.281627807978
2465,3937.1741836758847
2466,4071.2697671556284
2467,3822.1161266761237
2468,4060.4171483996624
2469,3793.804074507391
2470,3736.378207767887
2471,3536.2403594847474
2472,3696.7697324846868
2473,3481.52385381971
2474,3501.5949066151097
2475,3709.1077324434073
2476,3489.599876613902
2477,3770.8988622781644
2478,4180.400121042112
2479,3910.0660872847766
2480,4041.011762723509
2481,3792.2382858084843
2482,3757.9481985478233
2483,3835.2954916140866
2484,3593.6099971697267
2485,3878.1969547580425
2486,4302.484346660709
2487,3954.79062067331
2488,3880.90927337806
2489,4251.539725682704
2490,4242.898705885217
2491,4763.390621956209
2492,4477.667299686327
2493,4629.128459036963
2494,4321.121392271269
2495,4333.073702876983
2496,4427.536860476021
2497,4537.803779894843
2498,3894.257408344977
2499,4198.318106389228
2500,4603.536681660826
2501,3981.0197874110645
2502,4096.521484246089
2503,4303.770582455369
2504,4410.3855023707765
2505,4305.400252907359
2506,4372.3234927939175
2507,4323.772035073203
2508,4543.9052665404215
2509,4212.679710239701
2510,4236.910677959236
2511,4145.148068803252
2512,4217.440718073072
2513,4877.776742261693
2514,4272.757107528038
2515,4194.8027000192105
2516,4025.682013155923
2517,3673.5704070210577
2518,4518.349191337256
2519,4137.068248475499
2520,3784.6285716777693
2521,4208.076898112045
2522,4028.6698376504746
2523,4602.982130842892
2524,4331.191964006776
2525,4542.335743344538
2526,4264.559995494181
2527,4447.683018281308
2528,4542.898370710972
2529,3941.402484630252
2530,4268.587830384453
2531,4395.063622089885
2532,4588.654542241379
2533,4698.918019519824
2534,4230.947097361035
2535,4226.510844199939
2536,4695.659612226427
2537,4532.117413822325
2538,4382.96333162876
2539,4444.675850874987
2540,4156.667675349459
2541,4102.724173781634
2542,4257.709425552981
2543,3914.064540851115
2544,4054.2736276775577
2545,4139.964469434912
2546,3667.6880419376002
2547,3696.8877953708006
2548,3692.3665247467907
2549,4233.134928581278
2550,4701.506604309929
2551,4023.916818098106
2552,4923.025257003893
